SITE_ID,SECMEAN,COLOR,CHLA,COND,DOC,NTL,PTL,LON_DD,LAT_DD,COM_ID,ELEV_PT,DEPTHMAX,AREA_HA,survey
NLA06608-0234,3.3,9,4.78,272,6.21,584,14,-85.46799659,43.21855689,9002369,224.37,6.8,20.59024428,2007
NLA06608-0235,1.65,11,7.8,443,7.8,626,8,-85.75477789,41.3229061,18485954,250.67,33,323.1371464,2007
NLA06608-0237,NA,25.5,3.045,664,5.915,633,24,-115.1177953,38.38849036,20637202,1574.3,2.4,72.28415911,2007
NLA06608-0237,NA,25.5,3.045,664,5.915,633,24,-115.1177953,38.38849036,20637202,1574.3,2.4,72.28415911,2007
NLA06608-0238,3.9,0,2.98,224,3.17,265,7,-94.17531685,46.57881675,4620890,367.79,28,3375.871224,2007
NLA06608-0239,1.9,10,2.66,194,2.07,383,36,-85.55980719,35.01895093,22197889,193.18,16.5,3177.007136,2007
NLA06608-0240,3.05,7,2.1,553,5.02,396,14,-107.5902123,48.47756954,12521609,677.97,10.2,1665.988717,2007
NLA06608-0241,0.35,11,9.74,826,3.18,774,80,-111.7292621,42.29154287,4558474,1487,4,170.2226844,2007
NLA06608-0242,2.6,30,2.87,62,4.74,300,20,-71.91051169,41.56832304,6148217,47.73,3,320.1372478,2007
NLA06608-0243,3.89,5,1.82,658,3.31,203,7,-100.7421974,44.73647289,21835185,490.37,20.7,134133.9019,2007
NLA06608-0244,1.03,9,6,4505,4.66,436,15,-99.23199838,33.73938795,13732800,360.62,12.4,6140.977218,2007
NLA06608-0245,5.15,5,2.66,374,3.75,329,11,-122.1300516,38.36396781,2784169,118.31,9.5,152.7359691,2007
NLA06608-0247,1.19,14,55.8,1652,12.69,1625,202,-96.96004,43.53474213,7221648,473.98,4.5,87.89140131,2007
NLA06608-0253,0.83,34,32.54,122,13.05,968,127,-81.83068716,32.47736836,9920464,62.25,1.8,7.660024612,2007
NLA06608-0254,0.6,16,49.6,1655,16.3,2816,175,-99.09494995,47.96678307,14299961,441.38,4,96.47198068,2007
NLA06608-0255,3.63,16,2.44,86,4.19,276,4,-85.31930179,35.94835771,18422167,565.35,5.2,27.57971984,2007
NLA06608-0257,4.65,7,1.15,218,1.67,79,1,-115.2253416,48.54139505,22886851,750,48.8,10127.62131,2007
NLA06608-0259,0.55,50,48.24,1154,21.94,3172,613,-98.99123974,46.37421211,11439041,593.82,1.7,10.38935164,2007
NLA06608-0260,3.7,6,1.27,203,2.44,136,8,-106.6907196,36.67343618,17843236,2181,48,1918.981332,2007
NLA06608-0268,1.05,20,7.7,183,7.21,464,20,-96.32121976,35.50848975,534935,236.95,7.8,285.7856053,2007
NLA06608-0271,0.38,12,30.04,418,5.59,857,99,-83.87906608,40.47787067,15651051,303.7,2,2010.568777,2007
NLA06608-0275,0.75,30,6.72,4584,26.13,3084,331,-99.38087643,46.27199075,14745448,599.68,2.7,56.20261632,2007
NLA06608-0276,7.4,4,1.98,34,2.02,254,7,-105.0043919,38.77637097,1529287,3323.93,13.7,40.33012996,2007
NLA06608-0277,0.55,5,12.93,471,2.33,451,117,-113.4006122,42.6781739,23171013,1278.65,8.1,3395.548853,2007
NLA06608-0279,0.25,20,126.27,313,18.8,4600,239,-93.8978566,44.19244227,10595596,300.84,2.6,186.683289,2007
NLA06608-0280,0.98,121,20.95,111,15.41,1229,81,-95.89426355,32.08989492,1451159,116.46,2.5,5.361184254,2007
NLA06608-0281,0.73,17,25.1,131,5.36,639,44,-80.57559837,35.49457482,9201807,196.08,4.2,95.02838878,2007
NLA06608-0283,0.54,18,9.86,383,2.39,381,33,-87.85257456,32.51233098,21677972,22.28,18.1,4731.475925,2007
NLA06608-0284,0.46,13,20.8,869,4.37,865,79,-98.73027981,34.9138437,685119,466.76,1.3,16.50629257,2007
NLA06608-0285,0.55,15,35.28,151,3.67,4222,138,-75.56227311,38.55948746,8390908,1.55,1.7,34.458845,2007
NLA06608-0286,5.42,6,2.22,22,4.46,413,5,-88.82970363,46.15225085,14442904,497.39,17.8,55.6243386,2007
NLA06608-0290,0.275,18,9.95,163,5.74,752,403.5,-120.5256858,42.19565154,7914911,1485,2.9,59.23892783,2007
NLA06608-0290,0.275,18,9.95,163,5.74,752,403.5,-120.5256858,42.19565154,7914911,1485,2.9,59.23892783,2007
NLA06608-0291,3.65,0,3.62,496,4.33,553,13,-88.99784821,43.81382063,6866457,242.59,49,3104.867993,2007
NLA06608-0293,1.2,12,21.89,341,4.31,759,30,-73.50316356,41.38426053,7715298,136.47,5.5,23.55242621,2007
NLA06608-0294,5.05,9,2.34,311,2.33,343,1,-72.11517323,44.95223074,4599575,312.01,5.1,76.19533937,2007
NLA06608-0295,0.67,15,5.73,1240,17.18,2026,242,-97.63176411,45.18747233,11599461,532.26,4.6,18.4312026,2007
NLA06608-0297,1.13,14,14.13,49,5.83,587,31,-81.67207159,33.84097049,10547402,186.93,2.7,4.036674708,2007
NLA06608-0299,2.85,16,3.78,447,8.07,915,18,-85.2449775,41.45660059,12265230,304.03,19.2,37.52278071,2007
NLA06608-0302,0.22,50,203.76,1383,38.4,6934,1871,-97.02426153,45.91703876,6636346,355.11,2.5,12.65144566,2007
NLA06608-0303,0.63,15,84.24,584,6.45,1523,79,-82.72837965,41.08805669,15603972,249.78,4.4,80.71896369,2007
NLA06608-0306,0.15,19,38.73,330,9.64,1525,271,-119.4133477,43.41788272,24023037,1268.55,1.5,107.8299604,2007
NLA06608-0312,0.9,6,19.2,254,5.83,355,35,-95.54639054,38.81717464,3730767,320.12,3.5,11.85974776,2007
NLA06608-0313,0.73,27,15.08,48,5.03,279,24,-79.6893777,34.88602671,9164556,85.14,2,15.6237424,2007
NLA06608-0318,1.65,23,13.89,371,8.57,847,43,-92.43469487,47.46148555,1768378,430.53,5.2,32.64826375,2007
NLA06608-0319,1.45,5,4.48,44,2.08,251,16,-83.11204858,34.72229815,11750287,265.78,3,100.7268008,2007
NLA06608-0324,1.5,5,4.82,442,2.72,248,21,-82.20271516,36.94420902,14638645,469.85,5.5,29.68255501,2007
NLA06608-0325,0.55,31,46,215,12.48,814,50,-81.43794893,28.56369452,10995321,26.24,3.3,62.80382821,2007
NLA06608-0326,4.25,11,1.26,86,3.38,225,5,-72.04012641,41.35719487,6169458,6.71,6.4,67.38909542,2007
NLA06608-0327,0.31,6,56.74,344,3.48,281,13,-91.37124941,31.70973689,19120628,16.5,1.3,41.3189242,2007
NLA06608-0328,0.48,20,107.495,171.5,9.305,1085.5,77.5,-93.87023429,32.515555,19944615,51.51,4,3351.525738,2007
NLA06608-0328,0.48,20,107.495,171.5,9.305,1085.5,77.5,-93.87023429,32.515555,19944615,51.51,4,3351.525738,2007
NLA06608-0330,3.95,14,1.1,334,4.37,289,13,-83.45698555,45.06291593,12960111,182.12,5,115.1075948,2007
NLA06608-0332,1.93,8,6.44,190,2.16,260,11,-94.96969524,35.64054377,402142,182.13,28.3,5462.694674,2007
NLA06608-0333,2.5,2,5.04,197,3.03,282,15,-74.85056841,40.62803319,9512548,115.69,9.1,920.7200566,2007
NLA06608-0334,1.63,26,5.88,782,17.18,1834,142,-100.758717,48.31405586,14152626,450.56,3.1,501.2989105,2007
NLA06608-0337,3.03,35,7.84,277,14.08,586,23,-122.6562431,48.39382391,23993361,2.65,8,51.8523035,2007
NLA06608-0339,1.95,14,7.44,2413,17.45,1659,376,-99.42452982,46.11443869,14745896,596.04,7.8,65.07439225,2007
NLA06608-0340,1.87,22,9.9,67,6.5,333,23,-105.8760128,35.69079767,17834936,2280.73,14,11.02740921,2007
NLA06608-0341,3.65,7,5.28,359,3.24,333,23,-75.93516194,43.20849339,22025160,112.31,11.5,20700.45539,2007
NLA06608-0343,1.36,19,45.36,1554,16.95,2606,117,-96.63532038,44.87173399,4110960,530.52,2.6,427.244916,2007
NLA06608-0344,1,10,24.8,404,7.1,848,53,-96.87657153,40.96440578,17404931,390.54,8.2,673.3547134,2007
NLA06608-0345,2.45,10,6.05,119,3.72,511,22,-79.84411222,36.6584792,8670893,213.8,5.3,11.042643,2007
NLA06608-0350,1.15,46,17.44,85,14.52,902,18,-90.6606696,45.7646886,12991497,442.81,7.6,35.28669789,2007
NLA06608-0354,NA,5,2.09,34,2.29,188,5,-71.80704144,42.51316899,6075129,255.8,2.9,21.96049736,2007
NLA06608-0356,1.85,12,110.7,1269,9.47,2897,167,-104.5942811,36.5624187,20064435,1831,2.4,91.80896919,2007
NLA06608-0357,1.78,15,5.62,30,4.39,276,14,-73.13778739,42.31280493,6098005,536.84,3.3,58.46368161,2007
NLA06608-0358,2.23,16,3.69,21,5.45,209,7,-71.13479653,44.84025867,19334091,444.3,2.4,13.10743679,2007
NLA06608-0359,0.3,20,42.66,979,9.9,1296,191,-96.62636247,45.40860134,6681084,294.63,3.9,4821.588411,2007
NLA06608-0361,1.98,8,11.86,100,2.32,171,19,-81.04741516,35.02063348,9756820,161.62,9.4,4528.488176,2007
NLA06608-0363,1.7,5,11.68,475,5.3,567,18,-85.33088977,41.93460679,15677567,258.64,13,294.5937826,2007
NLA06608-0366,2.55,12,7.57,330,3.59,601,14,-95.26723865,46.94267011,4943477,447.74,18,209.1807756,2007
NLA06608-0367,0.29,13,59.4,339,4.66,2157,54,-81.22089462,41.36496934,15585938,337,6.4,568.3463456,2007
NLA06608-0369,6,7,1.74,153,2.67,163,1,-72.31186438,44.58635561,4586134,426.96,43.6,306.6713126,2007
NLA06608-0372,5.4,12,3.16,178,3.26,229,16,-105.0515471,38.4638561,949013,1672,13.7,37.95695515,2007
NLA06608-0373,7.74,0,0.68,179,3.18,104,1,-117.1853787,34.25648145,22657963,1559.92,46.5,302.3385348,2007
NLA06608-0376,1.73,19,4.25,250,5.62,324,6,-96.12859695,36.30884018,847580,217.74,17,4223.97665,2007
NLA06608-0377,0.55,12,44.93,154,4.63,850,46,-76.77414252,40.86340465,4516928,135.37,2.1,5.459823439,2007
NLA06608-0378,3,0,0.55,472,2.54,223,9,-112.4475051,47.55716773,12394688,1264,15.9,532.2075413,2007
NLA06608-0384,NA,31,3.39,3714,51.51,4291,68,-103.1433201,48.71606442,21527494,672.26,1.5,70.72461764,2007
NLA06608-0385,NA,22,2.31,930,25.52,1834,51,-112.8672712,48.24355,12537926,1469.29,2.2,39.84089927,2007
NLA06608-0386,6.8,8,0.83,155,1.39,475,9,-78.46066192,40.49157546,4683500,409.84,12.8,31.54660136,2007
NLA06608-0388,3.99,0,0.34,40,1.4,60,2,-83.70494798,36.68164988,10187680,390.75,23.5,90.55692107,2007
NLA06608-0388,3.99,0,0.34,40,1.4,60,2,-83.70494798,36.68164988,10187680,390.75,23.5,90.55692107,2007
NLA06608-0393,2.74,1,1.24,61,1.75,101,8,-120.5721188,37.89444471,347987,155.75,42.5,401.3816881,2007
NLA06608-0395,0.68,8,30.4,267,4.04,231,13,-86.48006432,33.09780391,22270708,117.88,12.6,4768.351596,2007
NLA06608-0399,2.27,39,3.35,461,14.26,586,13,-83.99670111,42.42304224,13226480,268.4,3.5,18.7308107,2007
NLA06608-0401,1.87,5,16.16,87,4.39,279,10,-68.23140034,47.17784258,723898,177.26,50,2677.177683,2007
NLA06608-0402,1.33,12,77.615,104.5,6.12,1657,136,-124.0780934,42.88974892,23918169,85.81,2.3,7.451150403,2007
NLA06608-0402,1.33,12,77.615,104.5,6.12,1657,136,-124.0780934,42.88974892,23918169,85.81,2.3,7.451150403,2007
NLA06608-0403,2.05,3,5.36,275,5.64,485,20,-94.56183848,47.39595432,22326885,396.79,34.1,6605.134097,2007
NLA06608-0405,2.55,9,8.56,55,3.31,458,16,-75.87948445,41.97137282,8088311,408.87,4,12.61942837,2007
NLA06608-0406,NA,2,1.23,24,2.34,172,4,-121.7044304,45.18038118,23727371,1072.83,2.5,141.8718591,2007
NLA06608-0407,2.47,37,1.81,1403,26.01,2872,762,-97.75438416,45.09335555,11600557,535.5,3.5,27.4683107,2007
NLA06608-0408,1.17,5,5.67,346,2.29,270,15,-97.28183273,34.36882178,19959198,319.4,9.8,82.85155996,2007
NLA06608-0413,0.95,43,108.58,65,7.34,581,106,-77.7454141,36.56057181,8740513,65.65,3,8.557671899,2007
NLA06608-0414,0.9,125,6.69,59,27.44,1296,40,-91.61045649,46.13180055,1849933,368.16,1,19.57568112,2007
NLA06608-0418,NA,8,2.18,67,3.34,296,8,-71.9999278,42.76982559,6764624,365.37,2.6,51.28077598,2007
NLA06608-0421,2.9,14,2.18,452,2.6,537,9,-73.76674325,43.09504296,22287819,86.43,5.8,25.86570924,2007
NLA06608-0425,1.43,15,16.16,217,7,1433,234,-111.8406157,38.60231182,10804459,2132,3.2,144.3154395,2007
NLA06608-0426,3.6,5,3.12,206,6.2,574,5,-85.07388127,43.8382238,13039470,319.89,7.7,159.9850198,2007
NLA06608-0432,0.31,6,24.8,66,3.88,644,218,-90.07170002,34.72092203,15252778,65.5,5.5,3907.84138,2007
NLA06608-0433,5.05,15,1.68,171,2.77,422,7,-73.29262702,44.52251138,15447630,28.84,97,107359.9005,2007
NLA06608-0435,0.8,54,23.2,80,17.78,1824,78,-90.69813817,45.16826567,13102701,383.09,5.2,368.6973816,2007
NLA06608-0436,1.52,11,18.22,73,3.12,398,29,-92.9382529,34.45197764,15237526,91.08,8.2,500.1143836,2007
NLA06608-0439,0.1,69,377.28,2682,66.98,19200,1056,-99.23111059,45.6434979,12968956,594.19,0.9,17.48389586,2007
NLA06608-0440,0.64,20,5.46,202,4.85,853,182,-97.34810228,36.23894258,20969774,329.73,9,179.6547197,2007
NLA06608-0442,0.76,29,4.5,2360,67.34,6559,385,-101.9047579,48.28610194,21535130,659.73,2.2,30.17185053,2007
NLA06608-0444,NA,7,10.27,26,3.72,383,42,-89.91161609,34.16578918,15274096,92.35,-Inf,4.398899052,2007
NLA06608-0445,1.47,6,6.85,385,3.54,336,15,-81.01548859,40.04075657,19453325,322.66,8.4,43.04307317,2007
NLA06608-0447,4.5,5,1.21,97,2.48,79,3,-82.87603537,38.47961378,1935812,182.27,14.8,70.45608606,2007
NLA06608-0449,1.95,7,4.39,215,2.81,404,16,-117.6915241,48.13580369,23050593,619.91,5.8,48.19243402,2007
NLA06608-0452,1.21,12,7.25,694,5.32,604,37,-105.0360311,39.80684554,2884704,1590.47,7.2,5.391015571,2007
NLA06608-0453,0.75,125,4.31,93,19.64,1056,48,-81.77025392,28.57332363,16632718,28.99,3.9,743.0730589,2007
NLA06608-0454,NA,15,3.2,327,4.88,367,16,-71.19898937,41.97098891,6126713,30.85,2.2,202.4298506,2007
NLA06608-0456,1.1,15,25.1,451,5.11,681,29,-96.47583806,33.06325702,1291638,143.86,12.7,9288.403959,2007
NLA06608-0458,1.15,20,15.06,99,10.56,947,39,-83.54189637,31.16378198,2146549,57.42,3.7,128.0576834,2007
NLA06608-0459,2.63,6,3.98,87,3.66,200,8,-86.84234494,34.2269109,18587568,247.04,9.6,72.95040407,2007
NLA06608-0462,7.95,0,NA,14,2.17,194,3,-89.29397704,46.19906329,13391389,522.69,13,149.7868259,2007
NLA06608-0463,0.58,12,30.72,717,6.91,1031,82,-83.52098213,42.21176414,13174853,198.31,5.8,272.7513592,2007
NLA06608-0467,1.1,21,12.72,397,6.22,788,15,-89.36445641,43.54592149,6866693,237.25,24.5,183.5188922,2007
NLA06608-0468,7.1,6,0.64,28,1.24,179,8,-106.6003635,39.43240936,1326633,3068.4,13.9,6.780172834,2007
NLA06608-0469,4,5,3.35,63,2.41,191,11,-75.33783928,41.90973411,2615500,413.35,11.5,12.71231975,2007
NLA06608-0470,5.75,13,1.51,66,4.15,193,8,-71.2654292,43.62308804,6738190,155.18,11.4,132.8445725,2007
NLA06608-0471,1.77,6,5.52,407,7.87,839,24,-97.2623188,45.44015743,11594331,564.78,7.6,857.1952963,2007
NLA06608-0472,0.39,48,19.2,91,9.57,803,78,-96.23835676,34.57061143,704488,186,8,158.9734793,2007
NLA06608-0473,1.03,14,36.82,100,3.09,714,55,-80.20338458,35.51629478,9755284,170.71,15.3,909.0342354,2007
NLA06608-0479,2.92,4,5.3,581,3.08,318,14,-83.00425479,39.92061781,5217319,209.24,5.5,18.27545989,2007
NLA06608-0480,5.65,4,1.42,318,2.77,213,3.5,-90.54213897,37.99433764,4636903,239.95,15.9,16.24353412,2007
NLA06608-0480,5.65,4,1.42,318,2.77,213,3.5,-90.54213897,37.99433764,4636903,239.95,15.9,16.24353412,2007
NLA06608-0483,4.32,5,3.84,990,2.93,461,4,-101.1563449,29.49147018,12096871,336.66,41.6,14130.01792,2007
NLA06608-0484,0.28,15,126.4,79,5.41,1519,190,-88.48981792,36.3106781,14110224,125.56,1.2,37.31498489,2007
NLA06608-0488,0.45,32,49.68,180,7.85,1070,162,-95.98672528,37.19249014,21779512,252.08,3.6,13.48195629,2007
NLA06608-0489,0.5,38,24.32,135,11.7,1275,107,-78.00762524,38.49363215,8467715,115.8,2.5,21.62741859,2007
NLA06608-0491,NA,16,7.2,429,7,665,16,-85.734175,41.41314405,12265284,261.61,1.3,53.13592451,2007
NLA06608-0493,1.52,21,9.47,175,3.48,353,15,-77.64555522,38.77124892,22338253,86.34,15.1,288.9176192,2007
NLA06608-0494,1.65,3,24.64,280,5.02,401,4,-94.53354023,46.82219046,4619272,403.19,23.5,631.0209246,2007
NLA06608-0495,4.68,8,1.77,196,2.26,136,11,-107.4380582,38.44681794,3252989,2185.23,44.5,367.9212786,2007
NLA06608-0496,NA,37,0.69,3410,41.92,4372,620,-108.0524686,48.75171319,12520363,888.42,1.9,12.44122713,2007
NLA06608-0497,1.42,3,0.86,237,1.44,156,17,-111.8159376,42.10765269,4558530,1485,9.6,34.22642526,2007
NLA06608-0498,1.05,25,26.42,128,3.66,820,44,-71.95133091,41.95095517,6147915,86.77,5.5,36.73223812,2007
NLA06608-0500,1.55,5,13.12,41,2.51,266,21,-94.21467091,34.21452974,3745418,153.59,22,392.2005889,2007
NLA06608-0501,5.95,9,0.63,164,3.05,182,6,-122.6247455,37.94635193,5330665,198.57,16.3,99.6608727,2007
NLA06608-0502,3.83,10,2.28,612,7.37,648,5,-83.7469401,42.82731383,13029477,263.7,10.7,30.33533655,2007
NLA06608-0503,0.14,22,244.8,2575,17.18,5916,430,-97.0587349,43.57477426,16012574,485.13,2,20.76973087,2007
NLA06608-0508,0.26,2,28,76,6.91,756,283,-90.54209875,33.85862113,17953457,38.92,0.5,15.37347752,2007
NLA06608-0509,5.5,10,1.23,352,2,821,4,-79.56745425,40.46163354,11050640,318.34,13.4,412.1244393,2007
NLA06608-0510,0.48,13,71.2,1329,16.28,2916,165,-98.8914836,48.24775379,14296155,443.79,4.1,180.9745987,2007
NLA06608-0511,1.7,4,2.35,148,1.14,112,13,-107.5377617,38.22555093,3253029,2719,16,75.54786412,2007
NLA06608-0512,0.71,25,11.84,685,27.8,2447,61,-100.3053493,48.92434782,14155584,674.31,3,35.11300262,2007
NLA06608-0514,3.05,4,3.86,220,2.36,1009,7,-78.11907346,40.35740927,4690013,239.41,28,3347.380555,2007
NLA06608-0515,0.84,21,5.92,1895,26.13,4984,335,-98.94484753,46.02793009,11440387,633.4,3.7,69.27151861,2007
NLA06608-0523,1.25,6,48.6,1799,11.03,1738,115,-96.95103624,43.92368969,7221456,485.78,4.1,411.6060301,2007
NLA06608-0526,1.55,39,11.01,36,14.15,651,17,-91.39296143,47.94850085,7107653,460.42,5.5,24.04902764,2007
NLA06608-0528,0.7,18,11.79,819,5.25,814,65,-99.85563998,40.69518018,19036731,796.39,10.7,878.2474956,2007
NLA06608-0529,1.93,3,26.08,276,3.28,508,42,-119.3639845,47.18441442,24411181,320.11,8.5,2606.638733,2007
NLA06608-0530,1.05,33,17.76,36000,4.78,1016,117,-81.41308684,31.05988383,9900875,0.71,2.4,9.741201494,2007
NLA06608-0531,1.15,12,3.81,9751,23.96,2697,57,-99.16791062,46.03407357,14746192,588.11,1.8,13.88016093,2007
NLA06608-0533,3.8,1,3.18,129,2.33,178,6,-78.29237084,42.25218027,8968334,470.53,6.9,168.057458,2007
NLA06608-0537,1.78,14,2.34,150,2.01,256,11,-81.05483233,37.69558878,6920054,815.49,7.5,35.86934062,2007
NLA06608-0540,0.21,23,95.04,1255,9.72,2250,235,-99.37115228,35.17104325,556575,519.11,2,10.09053282,2007
NLA06608-0541,1.6,6,6.02,276,3.99,329,14,-77.33745683,38.96504347,4507892,97.61,7.1,10.11175187,2007
NLA06608-0542,NA,12,3.18,130,13.49,1303,15,-88.36579346,45.78575069,6842573,405.01,1.3,4.612377664,2007
NLA06608-0546,1.98,15,14.94,746,5.61,4022,181,-71.47978934,42.35496664,6771725,63.79,2.8,6.579366257,2007
NLA06608-0547,3.6,19,2.11,311,6.34,519,10,-89.83486415,44.20672826,14704062,289.18,5.7,123.811974,2007
NLA06608-0550,5.95,5,1.31,28,2.48,234,1,-71.96791311,43.9575273,9326262,409.24,7.9,61.59577382,2007
NLA06608-0551,1.75,10,16.8,510,6.68,1361,54,-94.16801923,45.10823473,4251924,294.56,13.5,219.6509157,2007
NLA06608-0555,2.03,6,5.65,682,5.65,578,8,-85.00769013,41.72092858,12259204,292.84,10.7,11.79625324,2007
NLA06608-0558,2.4,15,7.22,407,11.8,1154,17,-96.21518776,46.76330385,6688525,402.97,3.7,14.03501697,2007
NLA06608-0560,0.8,6,12.96,3256,4.75,532,27,-101.6607655,35.61858883,19980072,894.9,13.8,6559.392801,2007
NLA06608-0561,7.05,11,0.14,19,1.99,86,5,-116.0893222,44.9484358,24181193,1520,52.5,2018.422831,2007
NLA06608-0562,2.56,25,2.215,109.5,4.1,307,6.5,-71.61087837,41.68686806,6127507,75.34,10,157.2914486,2007
NLA06608-0562,2.56,25,2.215,109.5,4.1,307,6.5,-71.61087837,41.68686806,6127507,75.34,10,157.2914486,2007
NLA06608-0564,2.42,12,6.65,84,4.09,217,14,-105.9168212,35.97472589,17866376,1915.69,19.3,40.7999372,2007
NLA06608-0565,0.76,16,40.9,361,4.02,704,81,-121.9668773,37.24525923,17693783,92.14,3.9,19.3007469,2007
NLA06608-0569,0.43,30,54,481,17.75,2188,518,-112.4389242,34.60517537,20451100,1567,1,119.1797911,2007
NLA06608-0570,5.06,19,3.49,335,3.57,300,12,-109.2242066,45.44213549,4262494,1294,19.8,296.9416249,2007
NLA06608-0579,0.14,30,7.14,1074,23.78,2694,229,-99.7794296,46.82469712,14683488,525.31,1.4,314.2066556,2007
NLA06608-0580,4.75,3,1.82,688,2.39,183,10,-82.39104876,37.17718851,1086591,425.05,39,476.3427424,2007
NLA06608-0581,6.6,11,1.93,257,2.68,241,8,-114.3827885,43.25263859,23258579,1462,15.2,1560.7504,2007
NLA06608-0582,1.5,15,15.7,328,3.31,2709,315,-72.52468392,41.80079367,7699312,43.88,4.6,21.1105314,2007
NLA06608-0583,0.28,27,326.88,211,14.18,4897,590,-91.54690118,31.20627441,19268842,13.71,0.9,24.40587269,2007
NLA06608-0585,0.24,4,2.53,261,3.02,505,105,-118.7255216,39.48658532,13071176,1202.02,1,164.1223762,2007
NLA06608-0587,0.92,5.5,18.1,252,6.965,1212,29.5,-86.59115603,41.2184867,13432809,218.23,7.9,554.0614131,2007
NLA06608-0587,0.92,5.5,18.1,252,6.965,1212,29.5,-86.59115603,41.2184867,13432809,218.23,7.9,554.0614131,2007
NLA06608-0588,0.09,30,7.47,130,6,1729,589,-97.37482305,39.3320249,5925122,415.33,3.1,10.23484527,2007
NLA06608-0590,2.75,21,NA,134,6.17,884,46,-89.91696268,45.9076374,13393687,476.12,3.2,36.86968395,2007
NLA06608-0591,2.1,3,5.81,73,1.91,182,5,-84.64323654,34.13761156,6495140,256.03,17.7,3639.297646,2007
NLA06608-0593,4.91,21,10.69,69,3.37,203,4,-122.3277089,48.70867836,24536618,104.79,26.5,10.31472684,2007
NLA06608-0594,0.88,70,20.64,58,10.67,821,41,-82.0648507,32.37834158,9924530,53.06,1.8,6.028735775,2007
NLA06608-0595,0.27,28,106.56,2668,26.23,3828,258,-99.76603988,45.81215092,14748264,541.69,2.4,61.07335453,2007
NLA06608-0596,5.55,7,0.99,82,1.29,96,1,-106.3650807,39.07986361,916363,2802,29,223.2825986,2007
NLA06608-0597,1.26,5,7.8,172,2.84,361,22,-116.6654946,43.54705816,23406317,767,8.9,3571.159207,2007
NLA06608-0599,0.64,31,50.26,330,8.49,1012,90,-96.59781441,30.29008869,5569731,72.58,8,4682.509549,2007
NLA06608-0606,1.55,10,5.82,151,8.4,708,15,-90.50816425,45.97262852,13349304,454.76,7.3,62.10901331,2007
NLA06608-0608,0.42,15,102.6,471,6.89,2184,327,-89.26975098,36.59009304,7468786,86.5,2.3,30.83717694,2007
NLA06608-0609,0.23,20,187.92,229,14.15,3334,239,-82.27729181,28.06126866,16905639,34.62,3.9,339.4373012,2007
NLA06608-0610,2.6,4,5.81,301,4.13,549,11,-71.3703595,42.69132092,6743322,45.85,6.5,66.35048043,2007
NLA06608-0611,1.45,7,20.64,542,5.96,903,53,-89.25185174,42.9654707,13296360,258.46,9,1293.360422,2007
NLA06608-0614,4.97,5,1.22,219,2.82,259,8,-123.2686178,43.37864455,23898212,207.02,16,52.66162247,2007
NLA06608-0616,NA,13,1.69,1211,6.09,483,14,-98.88888117,36.72480919,21046636,474.49,2.9,10.1555154,2007
NLA06608-0617,0.93,8,2.44,85,6.36,513,40,-111.4965509,35.06360996,20524699,2077,4.1,348.5464856,2007
NLA06608-0618,0.98,10,10.17,90,4.49,257,23,-86.43728338,31.44842292,2377351,60.03,5.8,744.7103782,2007
NLA06608-0619,2.35,11,2.95,429,4.58,733,7,-85.4673404,42.32382664,3471823,253.46,11.1,59.5945523,2007
NLA06608-0622,1.4,6,4.4,380,6.51,508,16,-95.33234259,45.88174092,4966723,413.74,14.1,168.7394891,2007
NLA06608-0623,1.15,14,23.2,370,4.75,628,43,-81.31730025,41.06227132,15586742,328.39,4.5,82.83694458,2007
NLA06608-0624,0.86,12,35.2,280,6.13,1274,49,-89.02743535,39.37683345,13772428,195.91,10.7,31.82152563,2007
NLA06608-0625,7.55,3,0.62,22,1.46,55,1,-118.185992,44.9542938,24215401,2257.2,12.9,6.795637891,2007
NLA06608-0627,3.3,6,3.19,168,7.61,616,11,-88.48011849,44.88675167,6810874,256.59,6.7,83.48663736,2007
NLA06608-0628,0.55,6,2.3,462,7.37,793,40,-105.1444706,35.75956138,20044192,2059.13,4.3,325.8986282,2007
NLA06608-0630,2.05,12,2.62,153,8.23,771,8,-87.77935818,46.30058363,11959062,424.93,2.5,20.65457995,2007
